,48.3483
,48.34832
,48.34833
,48.34835
,48.34836
,48.34838
,48.34839
,48.34841
,48.34842
,48.34844
,48.34845
,48.34847
,48.34848
,48.3485
,48.34851
,48.34852
,48.34853
,48.34854
,48.34855
,48.34856
