11.60283
11.60282
11.60281
11.6028
11.60279
11.60279
11.60277
11.60277
11.60276
11.60275
11.60274
11.60274
11.60273
11.60272
11.60271
11.6027
11.6027
11.60269
11.60269
11.60268
