48.34838
48.34839
48.34841
48.34842
48.34844
48.34845
48.34846
48.34848
48.3485
48.34851
48.34853
48.34854
48.34855
48.34857
48.34857
48.34857
48.34857
48.34857
48.34857
48.34857
